timestamp,power
1588284000,104
1588284900,58
1588285800,39
1588286700,35
1588287600,35
1588288500,66
1588289400,58
1588290300,36
1588291200,36
1588292100,51
1588293000,36
1588293900,54
1588294800,52
1588295700,54
1588296600,32
1588297500,33
1588298400,53
1588299300,111
1588300200,87
1588301100,68
1588302000,68
1588302900,89
1588303800,75
1588304700,95
1588305600,83
1588306500,61
1588307400,35
1588308300,35
1588309200,44
1588310100,75
1588311000,39
1588311900,35
1588312800,37
1588313700,55
1588314600,53
1588315500,69
1588316400,53
1588317300,73
1588318200,80
1588319100,78
1588320000,144
1588320900,98
1588321800,90
1588322700,94
1588323600,98
1588324500,112
1588325400,129
1588326300,152
1588327200,129
1588328100,153
1588329000,116
1588329900,116
1588330800,173
1588331700,170
1588332600,172
1588333500,162
1588334400,290
1588335300,161
1588336200,164
1588337100,126
1588338000,130
1588338900,147
1588339800,147
1588340700,145
1588341600,82
1588342500,87
1588343400,95
1588344300,96
1588345200,116
1588346100,118
1588347000,95
1588347900,116
1588348800,137
1588349700,162
1588350600,143
1588351500,123
1588352400,250
1588353300,623
1588354200,353
1588355100,118
1588356000,136
1588356900,125
1588357800,113
1588358700,237
1588359600,449
1588360500,501
1588361400,332
1588362300,264
1588363200,114
1588364100,113
1588365000,138
1588365900,121
1588366800,107
1588367700,92
1588368600,75
1588369500,77
1588370400,111
1588371300,83
1588372200,59
1588373100,57
1588374000,71
1588374900,78
1588375800,80
1588376700,64
1588377600,73
1588378500,63
1588379400,59
1588380300,80
1588381200,88
1588382100,65
1588383000,59
1588383900,57
1588384800,82
1588385700,87
1588386600,64
1588387500,58
1588388400,75
1588389300,84
1588390200,139
1588391100,82
1588392000,81
1588392900,64
1588393800,64
1588394700,77
1588395600,128
1588396500,90
1588397400,72
1588398300,71
1588399200,86
1588400100,79
1588401000,92
1588401900,73
1588402800,93
1588403700,90
1588404600,104
1588405500,100
1588406400,126
1588407300,104
1588408200,99
1588409100,99
1588410000,132
1588410900,127
1588411800,99
1588412700,113
1588413600,138
1588414500,110
1588415400,161
1588416300,149
1588417200,193
1588418100,193
1588419000,126
1588419900,132
1588420800,120
1588421700,114
1588422600,87
1588423500,124
1588424400,296
1588425300,394
1588426200,336
1588427100,259
1588428000,169
1588428900,134
1588429800,128
1588430700,115
1588431600,86
1588432500,99
1588433400,114
1588434300,113
1588435200,104
1588436100,85
1588437000,72
1588437900,91
1588438800,65
1588439700,114
1588440600,98
1588441500,72
1588442400,94
1588443300,112
1588444200,416
1588445100,487
1588446000,406
1588446900,409
1588447800,160
1588448700,85
1588449600,90
1588450500,105
1588451400,115
1588452300,111
1588453200,97
1588454100,90
1588455000,124
1588455900,100
1588456800,80
1588457700,45
1588458600,48
1588459500,42
1588460400,55
1588461300,64
1588462200,41
1588463100,34
1588464000,32
1588464900,69
1588465800,57
1588466700,36
1588467600,38
1588468500,50
1588469400,62
1588470300,91
1588471200,78
1588472100,48
1588473000,32
1588473900,34
1588474800,62
1588475700,63
1588476600,34
1588477500,33
1588478400,48
1588479300,53
1588480200,57
1588481100,44
1588482000,61
1588482900,68
1588483800,62
1588484700,56
1588485600,67
1588486500,225
1588487400,541
1588488300,401
1588489200,188
1588490100,201
1588491000,181
1588491900,172
1588492800,209
1588493700,195
1588494600,325
1588495500,688
1588496400,737
