timestamp,power
1588284000,66
1588284900,74
1588285800,63
1588286700,84
1588287600,120
1588288500,72
1588289400,62
1588290300,63
1588291200,80
1588292100,119
1588293000,78
1588293900,67
1588294800,73
1588295700,85
1588296600,92
1588297500,87
1588298400,63
1588299300,77
1588300200,87
1588301100,113
1588302000,127
1588302900,77
1588303800,93
1588304700,149
1588305600,110
1588306500,388
1588307400,412
1588308300,137
1588309200,140
1588310100,137
1588311000,141
1588311900,219
1588312800,100
1588313700,134
1588314600,139
1588315500,92
1588316400,162
1588317300,132
1588318200,140
1588319100,146
1588320000,538
1588320900,717
1588321800,706
1588322700,334
1588323600,140
1588324500,125
1588325400,117
1588326300,122
1588327200,86
1588328100,70
1588329000,79
1588329900,77
1588330800,135
1588331700,88
1588332600,68
1588333500,93
1588334400,83
1588335300,127
1588336200,125
1588337100,88
1588338000,81
1588338900,74
1588339800,130
1588340700,90
1588341600,113
1588342500,817
1588343400,756
1588344300,732
1588345200,584
1588346100,338
1588347000,119
1588347900,135
1588348800,155
1588349700,123
1588350600,80
1588351500,80
1588352400,262
1588353300,705
1588354200,502
1588355100,208
1588356000,181
1588356900,480
1588357800,284
1588358700,276
1588359600,246
1588360500,322
1588361400,668
1588362300,428
1588363200,351
1588364100,208
1588365000,151
1588365900,600
1588366800,97
1588367700,103
1588368600,77
1588369500,63
1588370400,92
1588371300,86
1588372200,92
1588373100,88
1588374000,64
1588374900,92
1588375800,66
1588376700,88
1588377600,99
1588378500,64
1588379400,97
1588380300,73
1588381200,84
1588382100,98
1588383000,67
1588383900,93
1588384800,65
1588385700,76
1588386600,104
1588387500,93
1588388400,92
1588389300,94
1588390200,72
1588391100,119
1588392000,77
1588392900,99
1588393800,76
1588394700,116
1588395600,100
1588396500,177
1588397400,111
1588398300,101
1588399200,107
1588400100,108
1588401000,99
1588401900,124
1588402800,110
1588403700,142
1588404600,161
1588405500,251
1588406400,572
1588407300,264
1588408200,148
1588409100,158
1588410000,152
1588410900,140
1588411800,152
1588412700,550
1588413600,299
1588414500,129
1588415400,111
1588416300,135
1588417200,150
1588418100,103
1588419000,111
1588419900,68
1588420800,78
1588421700,69
1588422600,109
1588423500,128
1588424400,68
1588425300,70
1588426200,75
1588427100,75
1588428000,90
1588428900,66
1588429800,74
1588430700,72
1588431600,81
1588432500,94
1588433400,66
1588434300,72
1588435200,72
1588436100,108
1588437000,130
1588437900,68
1588438800,66
1588439700,77
1588440600,87
1588441500,75
1588442400,65
1588443300,66
1588444200,79
1588445100,119
1588446000,85
1588446900,87
1588447800,98
1588448700,86
1588449600,130
1588450500,112
1588451400,72
1588452300,72
1588453200,79
1588454100,98
1588455000,65
1588455900,72
1588456800,66
1588457700,74
1588458600,97
1588459500,65
1588460400,63
1588461300,63
1588462200,78
1588463100,93
1588464000,65
1588464900,65
1588465800,76
1588466700,82
1588467600,82
1588468500,70
1588469400,65
1588470300,63
1588471200,85
1588472100,74
1588473000,96
1588473900,65
1588474800,89
1588475700,99
1588476600,87
1588477500,79
1588478400,71
1588479300,75
1588480200,86
1588481100,81
1588482000,76
1588482900,123
1588483800,67
1588484700,95
1588485600,80
1588486500,65
1588487400,87
1588488300,78
1588489200,93
1588490100,85
1588491000,67
1588491900,72
1588492800,103
1588493700,88
1588494600,80
1588495500,101
1588496400,88
1588497300,87
1588498200,86
1588499100,73
1588500000,71
1588500900,65
1588501800,82
1588502700,80
1588503600,74
1588504500,71
1588505400,65
1588506300,100
1588507200,79
1588508100,79
1588509000,99
1588509900,94
1588510800,97
1588511700,79
1588512600,64
1588513500,75
1588514400,144
1588515300,575
1588516200,193
1588517100,147
1588518000,147
1588518900,143
1588519800,119
1588520700,94
1588521600,243
1588522500,327
1588523400,119
1588524300,87
1588525200,582
1588526100,1092
1588527000,852
1588527900,365
1588528800,535
1588529700,198
1588530600,194
1588531500,585
1588532400,472
1588533300,198
1588534200,526
1588535100,700
1588536000,225
1588536900,94
1588537800,115
1588538700,90
1588539600,84
1588540500,91
1588541400,66
1588542300,63
1588543200,74
1588544100,83
1588545000,76
1588545900,62
1588546800,62
1588547700,75
1588548600,88
1588549500,75
1588550400,68
1588551300,63
1588552200,73
1588553100,95
1588554000,64
1588554900,62
1588555800,62
1588556700,77
1588557600,92
1588558500,64
1588559400,74
1588560300,68
1588561200,90
1588562100,110
1588563000,87
1588563900,109
1588564800,174
1588565700,190
1588566600,175
1588567500,122
1588568400,83
1588569300,84
1588570200,134
1588571100,88
1588572000,74
1588572900,66
1588573800,65
1588574700,94
1588575600,87
1588576500,74
1588577400,75
1588578300,78
1588579200,108
1588580100,85
1588581000,67
1588581900,80
1588582800,117
1588583700,94
1588584600,66
1588585500,65
1588586400,78
1588587300,71
1588588200,102
1588589100,84
1588590000,66
1588590900,79
1588591800,92
1588592700,87
1588593600,65
1588594500,85
1588595400,75
1588596300,119
1588597200,98
1588598100,77
1588599000,65
1588599900,71
1588600800,91
1588601700,79
1588602600,76
1588603500,76
1588604400,70
1588605300,105
1588606200,88
1588607100,83
1588608000,130
1588608900,543
1588609800,536
1588610700,487
1588611600,164
1588612500,157
1588613400,168
1588614300,214
1588615200,226
1588616100,299
1588617000,240
1588617900,238
1588618800,254
1588619700,242
1588620600,248
1588621500,255
1588622400,275
1588623300,237
1588624200,260
1588625100,241
1588626000,242
1588626900,249
1588627800,211
1588628700,121
1588629600,90
1588630500,88
1588631400,93
1588632300,87
1588633200,76
1588634100,88
1588635000,92
1588635900,93
1588636800,85
1588637700,75
1588638600,83
1588639500,100
1588640400,87
1588641300,74
1588642200,76
1588643100,77
1588644000,108
1588644900,111
1588645800,99
1588646700,85
1588647600,106
1588648500,111
1588649400,108
1588650300,157
1588651200,161
1588652100,165
1588653000,159
1588653900,118
1588654800,81
1588655700,133
1588656600,99
1588657500,110
1588658400,89
1588659300,77
1588660200,108
1588661100,79
1588662000,128
1588662900,92
1588663800,77
1588664700,99
1588665600,83
1588666500,111
1588667400,98
1588668300,135
1588669200,78
1588670100,97
1588671000,102
1588671900,78
1588672800,88
1588673700,98
1588674600,89
1588675500,96
1588676400,97
1588677300,92
1588678200,77
1588679100,101
1588680000,116
1588680900,76
1588681800,121
1588682700,99
1588683600,99
1588684500,86
1588685400,77
1588686300,88
1588687200,80
1588688100,119
1588689000,100
1588689900,78
1588690800,101
1588691700,100
1588692600,107
1588693500,79
1588694400,106
1588695300,144
1588696200,152
1588697100,106
1588698000,76
1588698900,113
1588699800,128
1588700700,173
1588701600,207
1588702500,181
1588703400,179
1588704300,174
1588705200,229
1588706100,245
1588707000,222
1588707900,253
1588708800,154
1588709700,108
1588710600,88
1588711500,83
1588712400,74
1588713300,76
1588714200,90
1588715100,69
1588716000,77
1588716900,63
1588717800,63
1588718700,103
1588719600,68
1588720500,61
1588721400,62
1588722300,66
1588723200,100
1588724100,69
1588725000,63
1588725900,75
1588726800,62
1588727700,91
1588728600,77
1588729500,63
1588730400,62
1588731300,75
1588732200,95
1588733100,96
1588734000,74
1588734900,76
1588735800,93
1588736700,138
1588737600,68
1588738500,92
1588739400,125
1588740300,102
1588741200,100
1588742100,69
1588743000,90
1588743900,73
1588744800,83
1588745700,193
1588746600,261
1588747500,263
1588748400,233
1588749300,121
1588750200,226
1588751100,225
1588752000,207
1588752900,631
1588753800,215
1588754700,242
1588755600,196
1588756500,150
1588757400,283
1588758300,243
1588759200,207
1588760100,121
1588761000,128
1588761900,336
1588762800,965
1588763700,669
1588764600,535
1588765500,187
1588766400,124
1588767300,96
1588768200,156
1588769100,85
1588770000,67
1588770900,78
1588771800,97
1588772700,124
1588773600,67
1588774500,68
1588775400,79
1588776300,83
1588777200,88
1588778100,77
1588779000,234
1588779900,735
1588780800,1020
1588781700,673
1588782600,227
1588783500,473
1588784400,567
1588785300,306
1588786200,209
1588787100,150
1588788000,141
1588788900,156
1588789800,165
1588790700,153
1588791600,157
1588792500,156
1588793400,358
1588794300,302
1588795200,195
1588796100,242
1588797000,270
1588797900,228
1588798800,215
1588799700,203
1588800600,194
1588801500,191
1588802400,227
1588803300,201
1588804200,198
1588805100,197
1588806000,127
1588806900,88
1588807800,65
1588808700,65
1588809600,70
1588810500,63
1588811400,103
1588812300,62
1588813200,68
1588814100,72
1588815000,71
1588815900,98
1588816800,64
