timestamp,power
1588284000,38
1588284900,47
1588285800,51
1588286700,42
1588287600,59
1588288500,47
1588289400,55
1588290300,61
1588291200,40
1588292100,41
1588293000,64
1588293900,55
1588294800,91
1588295700,52
1588296600,47
1588297500,61
1588298400,70
1588299300,61
1588300200,55
1588301100,44
1588302000,49
1588302900,53
1588303800,50
1588304700,68
1588305600,99
1588306500,77
1588307400,43
1588308300,46
1588309200,40
1588310100,57
1588311000,77
1588311900,47
1588312800,85
1588313700,74
1588314600,39
1588315500,59
1588316400,97
1588317300,126
1588318200,52
1588319100,98
1588320000,113
1588320900,167
1588321800,104
1588322700,97
1588323600,86
1588324500,106
1588325400,92
1588326300,96
1588327200,175
1588328100,246
1588329000,341
1588329900,231
1588330800,85
1588331700,87
1588332600,264
1588333500,201
1588334400,94
1588335300,210
1588336200,542
1588337100,112
1588338000,123
1588338900,109
1588339800,341
1588340700,325
1588341600,99
1588342500,160
1588343400,71
1588344300,87
1588345200,52
1588346100,43
1588347000,14
1588347900,13
1588348800,41
1588349700,54
1588350600,78
1588351500,96
1588352400,165
1588353300,168
1588354200,83
1588355100,99
1588356000,583
1588356900,305
1588357800,209
1588358700,135
1588359600,91
1588360500,105
1588361400,126
1588362300,94
1588363200,101
1588364100,78
1588365000,57
1588365900,54
1588366800,54
1588367700,54
1588368600,52
1588369500,54
1588370400,46
1588371300,98
1588372200,44
1588373100,35
1588374000,44
1588374900,40
1588375800,60
1588376700,61
1588377600,53
1588378500,48
1588379400,34
1588380300,44
1588381200,44
1588382100,48
1588383000,41
1588383900,45
1588384800,48
1588385700,53
1588386600,43
1588387500,36
1588388400,51
1588389300,55
1588390200,36
1588391100,62
1588392000,77
1588392900,56
1588393800,64
1588394700,41
1588395600,50
1588396500,216
1588397400,74
1588398300,69
1588399200,78
1588400100,476
1588401000,537
1588401900,101
1588402800,139
1588403700,100
1588404600,80
1588405500,78
1588406400,70
1588407300,65
1588408200,69
1588409100,57
1588410000,522
1588410900,136
1588411800,433
1588412700,489
1588413600,646
1588414500,866
1588415400,231
1588416300,52
1588417200,52
1588418100,43
1588419000,33
1588419900,42
1588420800,116
1588421700,51
1588422600,61
1588423500,75
1588424400,55
1588425300,98
1588426200,197
1588427100,163
1588428000,50
1588428900,117
1588429800,39
1588430700,64
1588431600,33
1588432500,56
1588433400,59
1588434300,33
1588435200,35
1588436100,17
1588437000,47
1588437900,74
1588438800,29
1588439700,46
1588440600,92
1588441500,76
1588442400,57
1588443300,89
1588444200,86
1588445100,123
1588446000,122
1588446900,189
1588447800,154
1588448700,111
1588449600,67
1588450500,77
1588451400,56
1588452300,41
1588453200,47
1588454100,34
1588455000,43
1588455900,48
1588456800,54
1588457700,56
1588458600,33
1588459500,45
1588460400,43
1588461300,34
1588462200,48
1588463100,51
1588464000,44
1588464900,44
1588465800,35
1588466700,54
1588467600,51
1588468500,40
1588469400,55
1588470300,43
1588471200,34
1588472100,50
1588473000,36
1588473900,36
1588474800,43
1588475700,55
1588476600,55
1588477500,61
1588478400,77
1588479300,53
1588480200,54
1588481100,41
1588482000,52
1588482900,38
1588483800,34
1588484700,53
1588485600,56
1588486500,193
1588487400,82
1588488300,142
1588489200,105
1588490100,238
1588491000,434
1588491900,464
1588492800,153
1588493700,145
1588494600,240
1588495500,109
1588496400,93
1588497300,305
1588498200,425
1588499100,114
1588500000,51
1588500900,35
1588501800,58
1588502700,59
1588503600,329
1588504500,280
1588505400,111
1588506300,99
1588507200,91
1588508100,94
1588509000,93
1588509900,75
