timestamp,power
1588284000,137
1588284900,111
1588285800,94
1588286700,84
1588287600,115
1588288500,93
1588289400,83
1588290300,84
1588291200,99
1588292100,106
1588293000,83
1588293900,91
1588294800,104
1588295700,133
1588296600,100
1588297500,83
1588298400,83
1588299300,94
1588300200,113
1588301100,84
1588302000,83
1588302900,84
1588303800,105
1588304700,124
1588305600,103
1588306500,93
1588307400,177
1588308300,200
1588309200,195
1588310100,268
1588311000,107
1588311900,132
1588312800,122
1588313700,198
1588314600,161
1588315500,182
1588316400,134
1588317300,142
1588318200,67
1588319100,65
1588320000,85
1588320900,90
1588321800,80
1588322700,147
1588323600,533
1588324500,483
1588325400,393
1588326300,307
1588327200,279
1588328100,652
1588329000,328
1588329900,78
1588330800,98
1588331700,98
1588332600,75
1588333500,169
1588334400,186
1588335300,192
1588336200,123
1588337100,117
1588338000,110
1588338900,127
1588339800,102
1588340700,115
1588341600,262
1588342500,372
1588343400,151
1588344300,96
1588345200,122
1588346100,184
1588347000,589
1588347900,75
1588348800,69
1588349700,84
1588350600,129
1588351500,99
1588352400,82
1588353300,98
1588354200,113
1588355100,110
1588356000,126
1588356900,121
1588357800,133
1588358700,140
1588359600,109
1588360500,105
1588361400,106
1588362300,131
1588363200,120
1588364100,118
1588365000,148
1588365900,124
1588366800,144
1588367700,129
1588368600,92
1588369500,83
1588370400,118
1588371300,113
1588372200,101
1588373100,100
1588374000,117
1588374900,127
1588375800,103
1588376700,77
1588377600,63
1588378500,94
1588379400,103
1588380300,84
1588381200,79
1588382100,86
1588383000,82
1588383900,64
1588384800,63
1588385700,71
1588386600,93
1588387500,69
1588388400,62
1588389300,64
1588390200,93
1588391100,108
1588392000,158
1588392900,155
1588393800,183
1588394700,184
1588395600,186
1588396500,480
1588397400,123
1588398300,141
1588399200,106
1588400100,96
1588401000,119
1588401900,125
1588402800,368
1588403700,147
1588404600,112
1588405500,93
1588406400,84
1588407300,111
1588408200,103
1588409100,87
1588410000,84
1588410900,84
1588411800,70
1588412700,89
1588413600,129
1588414500,229
1588415400,425
1588416300,371
1588417200,112
1588418100,111
1588419000,107
1588419900,211
1588420800,619
1588421700,116
1588422600,146
1588423500,151
1588424400,228
1588425300,309
1588426200,161
1588427100,107
1588428000,91
1588428900,113
1588429800,97
1588430700,101
1588431600,117
1588432500,152
1588433400,144
1588434300,148
1588435200,173
1588436100,134
1588437000,123
1588437900,145
1588438800,122
1588439700,79
1588440600,89
1588441500,113
1588442400,83
1588443300,94
1588444200,126
1588445100,116
1588446000,100
1588446900,99
1588447800,103
1588448700,82
1588449600,82
1588450500,117
1588451400,96
1588452300,115
1588453200,108
1588454100,100
1588455000,79
1588455900,55
1588456800,84
1588457700,53
1588458600,41
1588459500,57
1588460400,42
1588461300,32
1588462200,41
1588463100,55
1588464000,32
1588464900,32
1588465800,58
1588466700,38
1588467600,42
1588468500,64
1588469400,76
1588470300,48
1588471200,32
1588472100,62
1588473000,33
1588473900,32
1588474800,50
1588475700,45
1588476600,33
1588477500,38
1588478400,134
1588479300,114
1588480200,249
1588481100,295
1588482000,214
1588482900,124
1588483800,117
1588484700,127
1588485600,94
1588486500,82
1588487400,108
1588488300,153
1588489200,215
1588490100,89
1588491000,111
1588491900,105
1588492800,90
1588493700,126
1588494600,245
1588495500,358
1588496400,133
1588497300,106
1588498200,178
1588499100,130
1588500000,567
1588500900,113
1588501800,170
1588502700,125
1588503600,80
1588504500,83
1588505400,95
1588506300,90
1588507200,61
1588508100,64
1588509000,90
1588509900,63
1588510800,62
1588511700,81
1588512600,73
1588513500,62
1588514400,68
1588515300,125
1588516200,135
1588517100,132
1588518000,151
1588518900,120
1588519800,111
1588520700,118
1588521600,129
1588522500,103
1588523400,111
1588524300,136
1588525200,116
1588526100,112
1588527000,126
1588527900,118
1588528800,110
1588529700,106
1588530600,118
1588531500,148
1588532400,107
1588533300,123
1588534200,118
1588535100,108
1588536000,110
1588536900,132
1588537800,171
1588538700,164
1588539600,130
1588540500,113
1588541400,72
1588542300,49
1588543200,48
1588544100,33
1588545000,34
1588545900,65
1588546800,33
1588547700,32
1588548600,52
1588549500,45
1588550400,32
1588551300,60
1588552200,84
1588553100,52
1588554000,34
1588554900,59
1588555800,37
1588556700,33
1588557600,45
1588558500,51
1588559400,32
1588560300,33
1588561200,61
1588562100,39
1588563000,97
1588563900,129
1588564800,97
1588565700,89
1588566600,116
1588567500,113
1588568400,175
1588569300,168
1588570200,175
1588571100,175
1588572000,90
1588572900,107
1588573800,79
1588574700,78
1588575600,124
1588576500,138
1588577400,120
1588578300,106
1588579200,116
1588580100,73
1588581000,74
1588581900,96
1588582800,81
1588583700,73
1588584600,87
1588585500,88
1588586400,73
1588587300,93
1588588200,122
1588589100,97
1588590000,76
1588590900,132
1588591800,111
1588592700,106
1588593600,119
1588594500,116
1588595400,103
1588596300,111
1588597200,120
1588598100,119
1588599000,107
1588599900,139
1588600800,103
1588601700,102
1588602600,119
1588603500,101
1588604400,96
1588605300,119
1588606200,129
1588607100,80
1588608000,76
1588608900,94
1588609800,96
1588610700,176
1588611600,173
1588612500,134
1588613400,94
1588614300,107
1588615200,85
1588616100,83
1588617000,99
1588617900,90
1588618800,79
1588619700,88
1588620600,104
1588621500,84
1588622400,95
1588623300,134
1588624200,141
1588625100,102
1588626000,116
1588626900,93
1588627800,84
1588628700,98
1588629600,58
1588630500,32
1588631400,31
1588632300,62
1588633200,32
1588634100,38
1588635000,72
1588635900,65
1588636800,42
1588637700,45
1588638600,49
1588639500,32
1588640400,31
1588641300,61
1588642200,31
1588643100,31
1588644000,51
1588644900,41
1588645800,35
1588646700,59
1588647600,79
1588648500,46
1588649400,50
1588650300,147
1588651200,130
1588652100,75
1588653000,185
1588653900,136
1588654800,155
1588655700,154
1588656600,147
1588657500,193
1588658400,129
1588659300,92
1588660200,91
1588661100,85
1588662000,74
1588662900,91
1588663800,81
1588664700,103
1588665600,457
1588666500,210
1588667400,107
1588668300,141
1588669200,125
1588670100,290
1588671000,486
1588671900,87
1588672800,93
1588673700,108
1588674600,90
1588675500,105
1588676400,120
1588677300,121
1588678200,131
1588679100,117
1588680000,121
1588680900,117
1588681800,102
1588682700,79
1588683600,92
1588684500,73
1588685400,69
1588686300,92
1588687200,67
1588688100,65
1588689000,91
1588689900,65
1588690800,67
1588691700,94
1588692600,109
1588693500,93
1588694400,105
1588695300,66
1588696200,82
1588697100,74
1588698000,65
1588698900,94
1588699800,146
1588700700,121
1588701600,119
1588702500,140
1588703400,147
1588704300,150
1588705200,149
1588706100,148
1588707000,126
1588707900,167
1588708800,92
1588709700,102
1588710600,97
1588711500,70
1588712400,77
1588713300,90
1588714200,81
1588715100,85
1588716000,111
1588716900,109
1588717800,78
1588718700,81
1588719600,91
1588720500,64
1588721400,72
1588722300,91
1588723200,63
1588724100,76
1588725000,91
1588725900,62
1588726800,85
1588727700,112
1588728600,80
1588729500,90
1588730400,89
1588731300,61
1588732200,73
1588733100,86
1588734000,59
1588734900,77
1588735800,129
1588736700,112
1588737600,105
1588738500,152
1588739400,143
1588740300,164
1588741200,248
1588742100,195
1588743000,178
1588743900,158
1588744800,104
1588745700,75
1588746600,70
1588747500,76
1588748400,117
1588749300,96
1588750200,98
1588751100,92
1588752000,138
1588752900,123
1588753800,107
1588754700,112
1588755600,119
1588756500,95
1588757400,75
1588758300,63
1588759200,96
1588760100,91
1588761000,88
1588761900,84
1588762800,96
1588763700,91
1588764600,93
1588765500,97
1588766400,114
1588767300,82
1588768200,63
1588769100,77
1588770000,90
1588770900,64
1588771800,62
1588772700,81
1588773600,86
1588774500,65
1588775400,62
1588776300,85
1588777200,90
1588778100,86
1588779000,103
1588779900,100
1588780800,78
1588781700,121
1588782600,215
1588783500,111
1588784400,111
1588785300,116
1588786200,97
1588787100,118
1588788000,105
1588788900,104
1588789800,123
1588790700,149
1588791600,143
1588792500,108
1588793400,111
1588794300,124
1588795200,128
1588796100,105
1588797000,103
1588797900,112
1588798800,159
1588799700,118
1588800600,108
1588801500,126
1588802400,141
1588803300,105
1588804200,73
1588805100,76
1588806000,93
1588806900,66
1588807800,64
1588808700,75
1588809600,94
1588810500,65
1588811400,64
1588812300,73
1588813200,87
1588814100,83
1588815000,83
1588815900,96
1588816800,93
1588817700,63
1588818600,64
1588819500,73
1588820400,90
1588821300,64
1588822200,184
1588823100,123
1588824000,162
1588824900,85
1588825800,159
1588826700,145
1588827600,187
1588828500,142
1588829400,138
1588830300,135
1588831200,98
1588832100,70
1588833000,64
1588833900,62
1588834800,90
1588835700,69
1588836600,63
1588837500,63
1588838400,107
1588839300,98
1588840200,82
1588841100,68
1588842000,88
1588842900,79
1588843800,63
1588844700,65
1588845600,82
1588846500,84
1588847400,65
1588848300,65
1588849200,77
1588850100,102
1588851000,144
1588851900,549
1588852800,139
1588853700,144
1588854600,111
1588855500,111
1588856400,289
1588857300,515
